Sector: Capital Goods,
Date: 09-Nov-2025,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: signshailesh@gmail.com,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),Exchange,LTP,Chg%,TTM Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),TTM Ending (Results),Net Sales (Rs. Cr.),Profit After Tax (Rs. Cr.),TTM Ending (Valuation),Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Statement,Year Ending,Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
Taylormade Renewables Ltd.,TRL,Electric Equipment,200.41,BSE,162.00,-2.35,2,2025-03,10.07,210.01,2025-03,71.15,12.31,2025-03,16.33,,2.26,2,2025-03,0.12,18.16,21.58,"TRL,"
Nitiraj Engineers Ltd.,NITIRAJ,Engineering - Industrial Equipments,190.96,NSE,186.28,-1.78,1,2025-03,,188.05,2025-06,82.78,6.15,2025-06,31.03,2.33,2.31,1,2024-03,0,16.35,21.34,"NITIRAJ,"
Aesthetik Engineers Ltd.,AESTHETIK,Engineering,187.61,NSE,108.95,-0.05,1,2025-03,9.6,194.27,2025-03,57.88,5.28,2025-03,35.53,,4.25,2,2025-03,0.22,19.08,21.83,"AESTHETIK,"
Tulive Developers Ltd.,TULIVE,Engineering,184.33,BSE,855.60,,1,2025-03,0,181.25,2025-06,0,-1.19,2025-06,0,,3.95,1,2025-03,0,-2.68,-2.62,"TULIVE,"
Jyoti Ltd.,JYOTI,Electric Equipment,183.31,BSE,79.00,-1.34,2,2025-03,220.75,374.15,2025-06,270.75,17.3,2025-06,9.32,0.36,-4.86,2,2025-03,-5.07,0,9.55,"JYOTI,"
Royal Arc Electrodes Ltd.,ROYALARC,Electrodes & Welding Equipment,183.15,NSE,165.00,-0.03,1,2025-03,0.82,164.67,2025-03,101.77,9,2025-03,20.34,,2.38,1,2024-03,0,32.85,44.07,"ROYALARC,"
Global Pet Industries Ltd.,GLOBALPET,Engineering - Industrial Equipments,182.12,NSE,154.50,5.82,1,2025-03,0,178.34,2025-03,44.94,4.28,2025-03,42.6,,3.62,1,2025-03,0,11.5,14.83,"GLOBALPET,"
DHP India Ltd.,DHPIND,Engineering - Industrial Equipments,178.4,BSE,590.00,-1.24,1,2025-03,3.96,-2.16,2025-06,65.39,70.48,2025-06,2.53,0.04,0.74,1,2025-03,0.02,29.25,34.13,"DHPIND,"
Star Delta Transformers Ltd.,STARDELTA,Electric Equipment,176.1,BSE,593.00,-1.69,1,2025-03,2.43,168.57,2025-06,137.46,10.35,2025-06,17.02,0.88,2.03,1,2025-03,0.03,13.45,18.78,"STARDELTA,"
BEW Engineering Ltd.,BEWLTD,Engineering,175.57,NSE,134.30,9.99,1,2025-03,57.81,231.96,2025-03,134.36,12.16,2025-03,14.44,,1.31,1,2025-03,0.43,12.07,12.14,"BEWLTD,"
Calcom Vision Ltd.,CALCOM,Electric Equipment,174.05,BSE,124.50,7.44,2,2025-03,62.47,227.87,2025-06,184.08,3.94,2025-06,48.28,,3.07,2,2024-03,1.03,3.27,8.74,"CALCOM,"
Shri Bajrang Alliance Ltd.,SHBAJRG,Engineering - Industrial Equipments,172.08,BSE,192.90,3.54,2,2025-03,97.6,269.5,2025-06,357.21,2.92,2025-06,5.03,0.27,0.52,2,2025-03,0.29,0.64,0.97,"SHBAJRG,"
Ikoma Technologies Ltd.,VUENOW,Engineering - Industrial Equipments,171.85,BSE,74.20,2.59,1,2025-03,1.26,172.42,2025-06,8.25,-1.56,2025-06,0,0,14.13,1,2024-03,0.13,123.81,128.83,"VUENOW,"
Akanksha Power & Infrastructure Ltd.,AKANKSHA,Electric Equipment,169.18,NSE,86.40,-0.23,1,2025-03,26.77,187.16,2025-03,77.69,4.28,2025-03,39.48,,2.8,2,2024-03,0.32,9.54,13.16,"AKANKSHA,"
Aartech Solonics Ltd.,AARTECH,Electric Equipment,168.13,NSE,52.95,-0.94,2,2025-03,5.58,171.33,2025-06,34.08,2.34,2025-06,63.44,0.86,5.24,2,2025-03,0.18,9.06,6.46,"AARTECH,"
International Combustion (India) Ltd.,INTLCOMBQ,Engineering - Industrial Equipments,167.83,BSE,705.90,-1.23,1,2025-09,20.83,175.39,2025-09,304.84,9.73,2025-09,17.25,0.32,1.28,1,2025-03,0.24,11.76,13.42,"INTLCOMBQ,"
Rappid Valves (India) Ltd.,RAPPID,Engineering - Industrial Equipments,167.7,NSE,323.00,-2.42,1,2025-03,8.41,166.62,2025-03,52.12,6.04,2025-03,27.78,,3.91,1,2025-03,0.2,25.17,25.87,"RAPPID,"
Patels Airtemp (India) Ltd.,PATELSAI,Engineering - Industrial Equipments,166.98,BSE,304.20,-1.87,1,2025-09,92.07,223.07,2025-09,297.06,11.76,2025-09,14.19,,1.04,2,2024-03,0.65,10.84,14.37,"PATELSAI,"
Mauria Udyog Ltd.,MUL,Engineering - Industrial Equipments,165.03,BSE,12.40,-4.25,2,2025-03,149.98,289.31,2025-06,459.36,20.85,2025-06,7.91,,4.25,2,2024-03,9.44,88.79,15.82,"MUL,"
ATV Projects India Ltd.,ATVPR,Engineering - Industrial Equipments,161.85,BSE,30.47,1.30,1,2025-03,42.67,203.09,2025-06,66,7.81,2025-06,20.72,0.84,0.78,1,2025-03,0.21,3.66,2.96,"ATVPR,"
Smarten Power Systems Ltd.,SMARTEN,Electric Equipment,161.32,NSE,84.90,1.68,1,2025-03,16.59,174.58,,,,2025-03,13.74,,1.89,2,2025-03,0.43,39.72,41.04,"SMARTEN,"
Alphageo (India) Ltd.,ALPHAGEO,Engineering,160.26,NSE,250.70,-0.52,2,2025-03,0,59.65,2025-06,141.25,-9.1,2025-06,0,0,0.6,2,2025-03,0,-2.13,-2.78,"ALPHAGEO,"
Duncan Engineering Ltd.,DUNCANENG,Engineering - Industrial Equipments,160.17,BSE,433.35,-2.29,1,2025-03,1.03,152.35,2025-06,86.93,5.66,2025-06,28.29,34.08,2.76,1,2025-03,0.02,9.49,13.41,"DUNCANENG,"
Classic Electrodes (India) Ltd.,CLASSICEIL,Electrodes & Welding Equipment,159.89,NSE,89.00,,1,2025-03,54.38,212.72,2025-03,205.8,11.62,2025-03,13.76,,1.84,1,2024-03,1.35,44.22,29.16,"CLASSICEIL,"
Readymix Construction Machinery Ltd.,READYMIX,Engineering - Industrial Equipments,157.8,NSE,144.00,0.35,1,2025-03,3.49,157.32,2025-03,73.28,9.34,2025-03,16.9,,2.47,1,2024-03,0.42,65.9,60.57,"READYMIX,"
Bansal Roofing Products Ltd.,BRPL,Engineering,157.67,BSE,121.70,4.96,1,2025-09,1.72,156.52,2025-09,126.19,7.61,2025-09,20.72,1.07,4.47,1,2025-03,0.15,18.24,22.38,"BRPL,"
Latteys Industries Ltd.,LATTEYS,Compressors / Pumps,154.72,NSE,26.91,-3.93,2,2025-03,8.66,163.34,2025-06,84.12,2.09,2025-06,74.17,,7.39,2,2024-03,0.9,8.45,11.49,"LATTEYS,"
Aztec Fluids & Machinery Ltd.,AZTEC,Engineering - Industrial Equipments,151.64,BSE,115.00,3.14,1,2025-03,14.15,165.61,2025-03,73.87,7.36,2025-03,20.59,,3.03,2,2025-03,0.28,15.09,18.17,"AZTEC,"
Hindustan Appliances Ltd.,HINDAPL,Electric Equipment,150.99,BSE,150.60,-4.98,2,2025-03,36,178.09,2025-06,0,0.12,2025-06,0,0,10.29,2,2025-03,2.47,1.01,0.29,"HINDAPL,"
Emkay Taps And Cutting Tools Ltd.,EMKAYTOOLS,Engineering - Industrial Equipments,149.5,NSE,140.10,-4.66,1,2025-03,4,151.91,2025-03,41.86,26.82,2025-03,5.58,,0.5,2,2024-03,0.02,27.4,33.65,"EMKAYTOOLS,"
Cospower Engineering Ltd.,COSPOWER,Electric Equipment,148.86,BSE,889.00,5.00,1,2025-03,18.26,158.33,2025-03,27.7,1.53,2025-03,97.04,7.3,8.19,1,2024-03,2.71,1.6,8.13,"COSPOWER,"
Shilp Gravures Ltd.,SHILGRAVQ,Engineering - Industrial Equipments,147.72,BSE,241.75,0.75,2,2025-03,0.18,143.4,2025-06,93.56,3.9,2025-06,37.85,1.12,1.44,2,2025-03,0,3.79,4.86,"SHILGRAVQ,"
JSL Industries Ltd.,JSLINDL,Electric Equipment,142.91,BSE,1217.40,1.37,1,2025-03,4.42,147.27,2025-06,51.94,2.8,2025-06,51.13,0.61,3.2,1,2025-03,0.1,15.72,17.65,"JSLINDL,"
United Heat Transfer Ltd.,UHTL,Engineering - Industrial Equipments,142.82,NSE,75.15,-0.13,1,2025-03,17.83,160.3,2025-03,66.81,5.3,2025-03,26.93,,2.44,1,2025-03,0.3,13.43,15.69,"UHTL,"
DE Neers Tools Ltd.,DENEERS,Engineering - Industrial Equipments,141.58,NSE,164.50,-0.87,1,2025-03,57.1,197.64,2025-03,144.92,17.63,2025-03,8.03,,2.25,2,2025-03,0.81,25.89,20.13,"DENEERS,"
Hindustan Tin Works Ltd.,HINDTIN,Engineering - Industrial Equipments,138.89,BSE,134.30,-0.44,1,2025-03,76.5,214.37,2025-06,418.77,13.39,2025-06,10.37,1.03,0.64,1,2025-03,0.36,5.84,7.92,"HINDTIN,"
RTS Power Corporation Ltd.,RTSPOWR,Electric Equipment,132.94,BSE,145.00,-2.88,2,2025-03,17.95,150.69,2025-06,192.86,0.97,2025-06,136.77,-6.63,0.9,2,2025-03,0.12,2.45,4.56,"RTSPOWR,"
Rungta Irrigation Ltd.,RUNGTAIR,Engineering - Industrial Equipments,129.41,BSE,65.00,1.37,1,2025-03,27.98,157.31,2025-06,225.4,6.3,2025-06,20.55,0.41,1.37,1,2025-03,0.3,6.92,9.96,"RUNGTAIR,"
BCPL Railway Infrastructure Ltd.,BCPL,Engineering - Industrial Equipments,126.23,BSE,75.60,-0.22,2,2025-03,75.3,181.67,2025-06,209.38,3.64,2025-06,21.34,,1.35,2,2025-03,0.81,5.56,8.02,"BCPL,"
Refractory Shapes Ltd.,REFRACTORY,Refractories,125.79,NSE,57.70,2.76,1,2025-03,17.06,138.88,2025-03,58.77,6.05,2025-03,20.79,,3.23,2,2024-03,1.13,22.23,17.31,"REFRACTORY,"
Cenlub Industries Ltd.,CENLUB,Engineering - Industrial Equipments,122.56,BSE,265.80,-4.68,1,2025-03,4.56,123.69,2025-06,68.26,8.01,2025-06,15.31,0.45,1.85,1,2025-03,0.07,14.83,20.62,"CENLUB,"
Gujarat Toolroom Ltd.,GUJTLRM,Engineering,122.53,BSE,0.88,-1.12,2,2025-03,66.79,180.48,2025-06,635.69,33.32,2025-06,3.68,,0.37,2,2025-03,0.21,26,23.95,"GUJTLRM,"
D&H India Ltd.,DHINDIA,Electrodes & Welding Equipment,120.9,BSE,147.95,1.75,2,2025-03,52.19,170.88,2025-06,217.56,5.7,2025-06,21.19,0.52,2.5,2,2025-03,1.11,11.62,13.58,"DHINDIA,"
Semac Construction Ltd.,SEMAC,Engineering - Industrial Equipments,120.42,NSE,384.10,-4.75,2,2025-09,46.16,103.37,2025-09,228.22,0.67,2025-09,184.41,,1.61,2,2025-03,0.51,-7.62,-1.59,"SEMAC,"
Rishi Laser Ltd.,RISHILASE,Engineering - Industrial Equipments,119.46,BSE,129.95,-0.31,1,2025-03,16.63,132.7,2025-06,154.74,8.4,2025-06,14.23,0.55,3.51,1,2025-03,0.52,29.2,25.12,"RISHILASE,"
Alphalogic Industries Ltd.,ALPHAIND,Engineering - Industrial Equipments,116.82,BSE,114.65,,1,2025-09,1.42,118.22,2025-03,62.37,2.93,2025-03,39.9,,5.31,1,2025-03,0.04,14.27,19.64,"ALPHAIND,"
Kundan Edifice Ltd.,KEL,Electric Equipment,112.99,NSE,110.00,-0.50,1,2025-03,28.3,136.8,2025-03,98.2,7.86,2025-03,14.37,,2.8,1,2025-03,0.7,21.59,25.36,"KEL,"
Rexnord Electronics & Controls Ltd.,REXNORD,Electric Equipment,112.86,BSE,85.11,0.00,2,2025-03,16.99,114.75,2025-06,114.11,4.7,2025-06,23.98,2.83,1.21,2,2024-03,0.14,12.3,16.41,"REXNORD,"
Atam Valves Ltd.,ATAM,Engineering - Industrial Equipments,112.28,NSE,98.31,-0.20,1,2025-03,11.85,123.92,2025-06,61.39,6.61,2025-06,16.99,,2.98,1,2025-03,0.33,18.66,20.43,"ATAM,"
Shetron Ltd.,SHETR,Engineering - Industrial Equipments,105.34,BSE,117.00,-2.01,1,2025-09,41.61,142.87,2025-09,235.57,3.12,2025-09,33.76,1.19,1.74,1,2025-03,0.79,5.35,11.47,"SHETR,"
ANI Integrated Services Ltd.,AISL,Engineering,104.54,NSE,89.45,4.99,2,2025-03,21.43,121.09,2025-06,233.4,9.59,2025-06,11.52,0.32,1.27,2,2025-03,0.32,15.06,15.8,"AISL,"
Shri Balaji Valve Components Ltd.,SBVCL,Engineering - Industrial Equipments,101.18,BSE,124.00,,1,2025-03,23.95,119.1,2025-03,81.01,6.5,2025-03,15.56,,2.28,1,2025-03,0.54,15.83,15.16,"SBVCL,"
ITL Industries Ltd.,ITL,Engineering - Industrial Equipments,100.7,BSE,318.00,-0.36,2,2025-03,20.3,118.85,2025-06,183.89,9.38,2025-06,10.88,0.68,1.24,2,2025-03,0.26,12.61,16.13,"ITL,"
Vdeal System Ltd.,VDEAL,Electric Equipment,98.4,NSE,201.20,0.00,1,2025-03,10.6,108.42,2025-03,33.58,3.99,2025-03,24.66,,4.04,1,2024-03,1.5,64.16,42.28,"VDEAL,"
T&I Global Ltd.,TIGLOB,Engineering - Industrial Equipments,95.3,BSE,188.05,1.46,1,2025-03,0,88.18,2025-06,103.18,6.09,2025-06,15.64,-0.49,1.04,1,2025-03,0,4.73,5.55,"TIGLOB,"
Sona Machinery Ltd.,SONAMAC,Engineering - Industrial Equipments,94.15,NSE,68.60,-2.56,1,2025-03,2.42,90.98,2025-03,94.92,3.85,2025-03,24.45,,1.37,1,2025-03,0.04,5.78,8.04,"SONAMAC,"
Storage Technologies & Automation Ltd.,STAL,Engineering - Industrial Equipments,93.73,BSE,73.00,4.29,1,2025-03,12.56,100.93,2025-03,94.42,3.72,2025-03,25.17,,2.28,2,2024-03,1.52,67.95,46,"STAL,"
HM Electro Mech Ltd.,HMEML,Compressors / Pumps,92.68,BSE,67.95,0.80,1,2025-03,7.8,98.03,2025-03,121.67,8.35,2025-03,11.1,,1.42,1,2025-03,0.12,17.12,22.43,"HMEML,"
Konstelec Engineers Ltd.,KONSTELEC,Engineering,90.6,NSE,60.00,-4.91,1,2025-03,68.99,138.37,2025-03,193.71,4.28,2025-03,21.18,,0.92,2,2025-03,0.7,4.93,9.13,"KONSTELEC,"
GG Engineering Ltd.,GGENG,Electric Equipment,90.32,BSE,0.57,-1.72,1,2025-09,2.17,92.15,2025-09,211.72,0.21,2025-09,430.08,3.01,0.39,1,2025-03,0.01,3.61,5.32,"GGENG,"
Nilachal Refractories Ltd.,NILACHAL,Refractories,81.49,BSE,40.10,2.30,1,2025-03,42.96,124.4,2025-06,0.98,-21.11,2025-06,0,,-2.87,1,2024-03,-7.29,0,-2.02,"NILACHAL,"
Delta Manufacturing Ltd.,DELTAMAGNT,Electric Equipment,80.18,NSE,72.06,-2.78,2,2025-03,27.63,107.55,2025-06,64.81,-7.23,2025-06,0,0,6.16,2,2025-03,1.89,-40.06,-11,"DELTAMAGNT,"
Alliance Integrated Metaliks Ltd.,AIML,Engineering - Industrial Equipments,74.25,BSE,1.90,2.70,1,2025-03,272,341.21,2025-06,83.63,-75.96,2025-06,0,0,-0.26,1,2025-03,-1.03,0,-14.16,"AIML,"
Ameya Precision Engineers Ltd.,AMEYA,Engineering,73.88,NSE,98.50,,1,2025-03,0,67.91,2025-03,38.59,4.43,2025-03,16.68,,2.69,1,2025-03,0,17.57,23.9,"AMEYA,"
Ahlada Engineers Ltd.,AHLADA,Engineering,73.77,NSE,57.09,-1.11,1,2025-03,35.76,107.01,2025-06,117.88,2.41,2025-06,30.58,-2.24,0.53,1,2024-03,0.31,10.37,14.64,"AHLADA,"
Samay Project Services Ltd.,SAMAY,Engineering,69.99,NSE,45.60,4.23,1,2025-03,2.09,67.77,,,,2025-03,16.69,,2,1,2025-03,0.1,23.13,30.27,"SAMAY,"
Tarapur Transformers Ltd.,TARAPUR,Electric Equipment,69.71,NSE,35.96,2.42,1,2025-03,10.31,79.66,2025-06,0,1.7,2025-06,40.98,-35.95,95.36,1,2025-03,16.21,0,114.19,"TARAPUR,"
Sharika Enterprises Ltd.,SHARIKA,Engineering,64.86,BSE,15.00,4.90,2,2025-03,15.76,79.01,2025-06,81.25,0.44,2025-06,99.64,-4.85,3.2,2,2025-03,0.72,-1.53,3.29,"SHARIKA,"
Auri Grow India Ltd.,AURIGROW,Engineering - Industrial Equipments,62.72,NSE,0.52,-1.89,1,2025-03,78.6,130.59,2025-06,171.7,7.41,2025-06,8.47,0.11,0.48,1,2024-03,0.03,1.1,3.13,"AURIGROW,"
Manugraph India Ltd.,MANUGRAPH,Engineering - Industrial Equipments,62.17,NSE,19.89,0.45,1,2025-03,7,66.18,2025-06,78.4,-17.1,2025-06,0,0,1.03,1,2025-03,0.13,-40.14,-30.54,"MANUGRAPH,"
Presstonic Engineering Ltd.,PRESSTONIC,Engineering,59.35,NSE,77.00,4.62,1,2025-03,16.01,72.45,2025-03,21.04,0.86,2025-03,68.69,,2.31,1,2025-03,0.62,3.42,8.08,"PRESSTONIC,"
Trans India House Impex Ltd,TIHIL,Engineering - Industrial Equipments,59.04,BSE,8.34,1.34,1,2025-03,33.18,90.09,2025-06,60.65,0.97,2025-06,61.19,-2.58,0.84,1,2025-03,1.61,5.07,8.27,"TIHIL,"
Vruddhi Engineering Works Ltd.,VRUDDHI,Engineering,58.55,BSE,232.00,,1,2025-03,4.55,62.7,2025-03,31.8,1.49,2025-03,39.27,,6.92,1,2024-03,1.08,29.09,22.15,"VRUDDHI,"
Rolcon Engineering Company Ltd.,ROLCOEN,Engineering - Industrial Equipments,57.14,BSE,771.65,,2,2025-09,0.08,48.97,2025-09,52.95,3.39,2025-06,14.2,0.27,2.13,2,2025-03,0.03,17.46,18.61,"ROLCOEN,"
Harshil Agrotech Ltd.,HARSHILAGR,Engineering - Industrial Equipments,55.07,BSE,0.59,0.00,1,2025-03,0.45,5.98,2025-06,112.06,16.02,2025-06,3.44,0.03,0.38,1,2025-03,0,16.45,17.41,"HARSHILAGR,"
Rasi Electrodes Ltd.,RASIELEC,Electrodes & Welding Equipment,53.79,BSE,17.35,-0.12,1,2025-09,0.1,52.87,2025-09,75.76,2.86,2025-09,18.83,0.47,1.44,1,2025-03,0.03,8.07,11.14,"RASIELEC,"
Solitaire Machine Tools Ltd.,SOLIMAC,Engineering - Industrial Equipments,53.14,BSE,117.00,2.36,1,2025-03,5.56,56.53,2025-06,19.73,1.96,2025-06,27.16,0.94,2.7,1,2025-03,0.28,12.46,14.04,"SOLIMAC,"
Chamunda Electrical Ltd.,CHAMUNDA,Electric Equipment,52.88,NSE,48.05,2.02,1,2025-03,0.02,51.83,2025-03,25.29,3.36,2025-03,15.75,,2.11,1,2025-03,0,21.36,27.26,"CHAMUNDA,"
Misquita Engineering Ltd.,MISQUITA,Engineering - Industrial Equipments,51.57,BSE,110.00,3.77,1,2025-03,1.34,52.75,2025-03,11.99,0.2,2025-03,261.77,,3.68,1,2024-03,0.06,-3.65,-1.49,"MISQUITA,"
Cranex Ltd.,CRANEX,Engineering - Industrial Equipments,51.25,BSE,77.15,-1.81,2,2025-03,19.92,66.9,2025-06,51.61,1.98,2025-06,25.82,1.16,2.73,2,2025-03,1.07,13.26,10.3,"CRANEX,"
Rulka Electricals Ltd.,RULKA,Electric Equipment,51.14,NSE,120.10,0.84,1,2025-03,8.76,59.37,2025-03,79.47,2.25,2025-03,22.69,,1.5,1,2024-03,0.83,62.9,50.65,"RULKA,"
Indobell Insulations Ltd.,INDOBELL,Engineering,50.15,BSE,79.66,-2.87,1,2025-03,2.52,50.71,2025-03,25.73,2.19,2025-03,22.94,,3.24,1,2025-03,0.16,20.69,23.59,"INDOBELL,"
Alfa Transformers Ltd.,ALFATRAN,Electric Equipment,49.21,BSE,53.76,6.96,1,2025-03,9.41,55.69,2025-06,46.96,0.86,2025-06,57.22,3.5,4.6,1,2025-03,0.85,9.79,18.68,"ALFATRAN,"
Acrow India Ltd.,ACROW,Engineering - Industrial Equipments,46.72,BSE,730.00,0.00,1,2025-03,0,46.65,2025-06,3.24,-0.93,2025-06,0,,2.08,1,2025-03,0,-3.86,5.1,"ACROW,"
Lerthai Finance Ltd.,LERTHAI,Refractories,45.82,BSE,654.55,,1,2025-06,,38.66,2025-06,0,-0.04,2025-06,0,0,4.55,1,2025-03,0,-0.19,-1.48,"LERTHAI,"
Rapicut Carbides Ltd.,RAPICUT,Engineering - Industrial Equipments,44.31,BSE,82.50,-2.77,1,2025-09,6.48,50.61,2025-09,48.34,-1.44,2025-09,0,,2.44,1,2025-03,0.34,-11.21,-5.66,"RAPICUT,"
Gurunanak Agriculture India Ltd.,GURUNANAK,Engineering - Industrial Equipments,41.58,NSE,34.65,0.00,1,2025-03,4.66,44.2,,,,2025-03,6.87,,1.01,1,2025-03,0.38,65.48,54.96,"GURUNANAK,"
Sprayking Ltd.,SPRAYKING,Engineering - Industrial Equipments,41.43,BSE,1.97,3.68,2,2025-09,44.45,85.71,2025-09,105.66,8.78,2025-09,4.59,,1.05,2,2025-03,1.45,23.73,16.7,"SPRAYKING,"
Ema India Ltd.,EMAINDIA,Engineering - Industrial Equipments,40.66,BSE,404.60,1.99,1,2025-03,1.77,42.37,2025-06,0,-0.59,2025-06,0,0,-21.81,1,2024-03,-1.06,0,-360.17,"EMAINDIA,"
Associated Ceramics Ltd.,ASSOCER,Refractories,40.42,BSE,193.45,-9.98,1,2025-03,1.5,38.24,2025-06,45.8,1.72,2025-06,23.53,-3.04,1.68,1,2024-03,0.33,3.47,6.56,"ASSOCER,"
Hawa Engineers Ltd.,HAWAENG,Engineering - Industrial Equipments,40.27,BSE,115.80,-0.17,1,2025-03,16.21,47,2025-06,117.85,2.13,2025-06,18.89,1.4,1.98,1,2025-03,0.82,8.39,14.55,"HAWAENG,"
G.G. Dandekar Properties Ltd.,GGDPROP,Engineering - Industrial Equipments,38.85,BSE,81.59,1.99,2,2025-03,4.1,38.89,2025-06,3.94,3.92,2025-06,9.1,0.6,0.73,2,2025-03,0.08,-0.58,-2.05,"GGDPROP,"
Advance Metering Technology Ltd.,AMTL,Engineering - Industrial Equipments,38.79,BSE,24.25,-0.16,2,2025-03,13.18,48.47,2025-06,15.5,-8.99,2025-06,0,0,0.42,2,2025-03,0.15,-9.84,-7.7,"AMTL,"
Integra Switchgear Ltd.,INTEGSW,Electric Equipment,36.34,BSE,126.10,,1,2025-09,,34.92,2025-09,0.01,-0.1,2025-09,0,0,21.92,1,2025-03,0,0.84,0.83,"INTEGSW,"
Envair Electrodyne Ltd.,ENVAIREL,Engineering - Industrial Equipments,35.51,BSE,76.75,-0.08,1,2025-03,0.02,29.5,2025-06,0,-0.47,2025-06,0,0,4.22,1,2025-03,0,-5.82,2.26,"ENVAIREL,"
Polymechplast Machines Ltd.,POLYCHMP,Engineering - Industrial Equipments,32.79,BSE,58.75,1.19,2,2025-03,3.53,27.58,2025-06,62.57,0.82,2025-06,51.63,-3.13,1.3,2,2025-03,0.14,3.56,5.54,"POLYCHMP,"
SP Refractories Ltd.,SPRL,Refractories,32.21,NSE,180.00,-4.99,1,2025-03,4.44,36.65,2025-03,30.25,2.09,2025-03,15.41,,2.56,1,2025-03,0.35,18.11,19.49,"SPRL,"
Debock Industries Ltd.,DIL,Engineering,31.41,NSE,1.93,-1.53,1,2024-09,,31.09,2025-03,2.89,-21.14,2025-03,0,,0.16,1,2024-03,0,5.43,8.44,"DIL,"
Epic Energy Ltd.,EPIC,Electric Equipment,31.12,BSE,43.49,3.11,2,2025-03,0,30.6,2025-03,4.26,1.29,2025-03,23.84,,3.84,2,2025-03,0,17.46,13.68,"EPIC,"
Rollatainers Ltd.,ROLLT,Engineering - Industrial Equipments,29.77,NSE,1.19,-1.65,2,2025-03,11.21,40.9,2025-06,0,-1.06,2025-06,0,0,-0.89,2,2025-03,-0.34,0,0,"ROLLT,"
Arigato Universe Ltd.,ARIGATO,Engineering - Industrial Equipments,29.26,BSE,47.03,-4.99,1,2025-06,,29.16,2025-06,7.03,-3.49,2025-06,0,,4.07,1,2025-03,0.57,-37.07,-29.54,"ARIGATO,"
Mewar Hi-Tech Engineering Ltd.,MHEL,Engineering - Industrial Equipments,28.18,BSE,72.20,-4.99,1,2025-03,19.89,47.92,2025-03,50.54,2.85,2025-03,9.88,0.19,3.53,1,2024-03,2.78,13.74,12.26,"MHEL,"
SKIL Infrastructure Ltd.,SKIL,Engineering,28.15,NSE,1.23,,1,2024-03,1667.57,1695.66,2024-06,0,12.72,2024-06,2.21,0.14,0.04,1,2023-03,2.67,58.75,15.32,"SKIL,"
Miven Machine Tools Ltd.,MIVENMACH,Engineering - Industrial Equipments,27.63,BSE,91.98,,1,2025-09,3.37,30.98,2025-09,0,-0.62,2025-09,0,,-4.74,1,2025-03,-0.54,0,0,"MIVENMACH,"
Adarsh Plant Protect Ltd.,ADARSHPL,Engineering - Industrial Equipments,27.52,BSE,27.77,-4.99,1,2025-03,4.25,31.67,2025-06,16.09,-1,2025-06,0,,93.98,1,2024-03,3.08,39.87,11.61,"ADARSHPL,"
MPF Systems Ltd.,MPFSL,Engineering - Industrial Equipments,26.13,BSE,96.09,,1,2025-09,2.6,28.69,2025-09,0,-1.63,2024-09,0,,-1.09,1,2025-03,-7.47,0,-103.08,"MPFSL,"
Iykot Hitech Toolroom Ltd.,IYKOTHITE,Engineering - Industrial Equipments,22.94,BSE,11.31,4.92,1,2025-09,,22.77,2025-09,3.05,-1.18,2025-09,0,,2.46,1,2024-03,1.49,-90.54,-61.37,"IYKOTHITE,"
Maks Energy Solutions India Ltd.,MAKS,Electric Equipment,22.75,NSE,32.80,,1,2025-09,16.98,37.18,2025-03,66.48,0.55,2025-03,41.24,,1.35,1,2025-03,1.02,3.32,8.83,"MAKS,"
SBEC Systems (India) Ltd.,SBECSYS,Engineering,21.98,BSE,21.95,-4.36,2,2025-03,21.57,43.44,2025-06,3.34,2.46,2025-06,8.94,0.26,-1.83,2,2025-03,-1.77,0,50.71,"SBECSYS,"
Lippi Systems Ltd.,LIPPISYS,Engineering,20.17,BSE,28.82,-0.07,1,2025-03,0.03,18.28,2025-06,0,-0.79,2025-06,0,,0.96,1,2024-03,0.04,-3.85,-5.05,"LIPPISYS,"
Ishan International Ltd.,ISHAN,Engineering,19.46,NSE,0.90,5.88,1,2025-03,6.07,22.7,2025-03,72.65,0.21,2025-03,90.56,,0.86,1,2025-03,0.27,0.93,2.87,"ISHAN,"
Sterling Powergensys Ltd.,STERPOW,Engineering - Industrial Equipments,17.89,BSE,34.00,-1.16,1,2025-06,2.51,20.39,2025-06,2.71,-0.54,2025-06,0,0,144.62,1,2025-03,8.2,84.39,11.44,"STERPOW,"
Trans Freight Containers Ltd.,TRANSFRE,Engineering - Industrial Equipments,17.32,BSE,24.49,2.00,1,2025-03,,16.9,2025-06,0,1.45,2025-06,11.95,0.75,0.44,1,2024-03,0,2.86,2.99,"TRANSFRE,"
Arrowhead Seperation Engineering Ltd.,ARROWHEAD,Engineering - Industrial Equipments,16.47,BSE,88.00,,1,2025-03,5.32,20.19,2025-03,20.32,0.41,2025-03,39.81,,0.99,1,2025-03,0.32,2.53,6.19,"ARROWHEAD,"
