Sector: Automobile & Ancillaries,
Date: 09-Nov-2025,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: signshailesh@gmail.com,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),Exchange,LTP,Chg%,TTM Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),TTM Ending (Results),Net Sales (Rs. Cr.),Profit After Tax (Rs. Cr.),TTM Ending (Valuation),Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Statement,Year Ending,Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
Jagan Lamps Ltd.,JAGANLAM,Auto Ancillary,51.32,BSE,70.30,-0.34,1,2025-03,9.48,60.26,2025-06,48.25,2.84,2025-06,18.08,1.67,1.52,1,2024-03,0.18,10.19,12.09,"JAGANLAM,"
Supertech EV Ltd.,SEVL,Automobile Two & Three Wheelers,49.83,BSE,41.00,2.94,1,2025-03,12.29,61.75,,,,2025-03,8.08,,1.07,1,2025-03,0.73,46.83,41.42,"SEVL,"
GS Auto International Ltd.,GSAUTO,Auto Ancillary,48.29,BSE,33.27,0.00,1,2025-03,27.93,75.27,2025-06,144.55,1.59,2025-06,30.35,1.48,2.04,1,2025-03,1.21,6.31,12.27,"GSAUTO,"
Rasandik Engineering Industries India Ltd.,RASANDIK,Auto Ancillary,47.12,BSE,78.85,3.50,1,2025-03,24.75,71.65,2025-06,58.18,-8.17,2025-06,0,0,0.5,1,2025-03,0.26,-5.7,-7.86,"RASANDIK,"
Ganga Forging Ltd.,GANGAFORGE,Forgings,46.78,NSE,3.47,0.58,1,2025-09,16.85,63.46,2025-09,39.21,-3.12,2025-09,0,0,1.62,1,2024-03,0.35,2.12,4.65,"GANGAFORGE,"
SM Auto Stamping Ltd.,SMAUTO,Auto Ancillary,39.39,BSE,28.78,,1,2025-03,2.54,41.9,2025-03,66.38,2.75,2025-03,14.33,,1.93,2,2024-03,0.28,15.4,23,"SMAUTO,"
EL Forge Ltd.,ELFORGE,Forgings,31.38,BSE,15.44,2.39,1,2025-06,,27.19,2025-06,79.71,2.23,2025-06,14.06,0.79,1.25,1,2025-03,0,9.72,11.75,"ELFORGE,"
Jainex Aamcol Ltd.,JAINEX,Auto Ancillary,29.99,BSE,200.40,1.70,1,2025-03,9.58,39.01,2025-06,24.51,0.46,2025-06,64.63,2.51,3.89,1,2025-03,1.32,4.87,5.63,"JAINEX,"
Mandeep Auto Industries Ltd.,MANDEEP,Auto Ancillary,26.47,NSE,25.60,,1,2025-03,1.92,23.01,2025-03,32.22,1.41,2025-03,18.77,,0.78,1,2025-03,0.06,6.59,6.93,"MANDEEP,"
Benara Bearings And Pistons Ltd.,BENARA,Bearings,20.36,BSE,11.50,,1,2025-03,62.19,81.84,2024-03,15.05,-3.13,2024-03,0,,,1,2023-03,2.76,-31.71,-11.27,"BENARA,"
Bikewo Green Tech Ltd.,BIKEWO,Automobiles - Dealers & Distributors,20.09,NSE,15.40,2.67,1,2025-03,0.45,16.67,2025-03,23.52,0.66,2025-03,30.54,,0.52,1,2025-03,0.01,2.38,4.04,"BIKEWO,"
Metalyst Forgings Ltd.,METALFORGE,Forgings,17.86,NSE,4.05,,1,2023-03,3761.47,3768.25,2023-06,259.79,-315.85,2023-06,0,0,-0.01,1,2023-03,-1.49,0,-22.43,"METALFORGE,"
Resourceful Automobile Ltd.,RAL,Automobiles - Dealers & Distributors,15.94,BSE,60.00,-7.69,1,2025-03,5.88,18.37,2025-03,20.63,1.27,2025-03,12.54,,0.95,1,2024-03,3.01,74.61,30.22,"RAL,"
Sibar Auto Parts Ltd.,SIBARAUT,Auto Ancillary,14.48,BSE,9.00,5.63,1,2025-03,1.24,15.69,2025-06,23.36,-0.52,2025-06,0,0,1.63,1,2025-03,0.14,-7.25,-2.75,"SIBARAUT,"
Kalyani Commercials Ltd.,KALYANI,Automobiles - Dealers & Distributors,13.81,NSE,138.09,,1,2025-03,51.86,65.39,2025-06,424.5,2.34,2025-03,5.92,0.28,0.69,1,2024-03,1.34,14.38,13.93,"KALYANI,"
Galaxy Agrico Exports Ltd.,GALAGEX,Bearings,13.38,BSE,49.00,-0.65,1,2025-03,1.83,14.96,2025-06,3.51,-0.09,2025-06,0,0,4.92,1,2024-03,0.4,63.04,34.43,"GALAGEX,"
Amforge Industries Ltd.,AMFORG,Auto Ancillary,12.8,BSE,8.89,-2.09,1,2025-03,0.71,12.92,2025-06,0,0.5,2025-06,25.36,1.46,0.98,1,2025-03,0.05,3.66,6.41,"AMFORG,"
Carnation Industries Ltd.,CARNATIN,Castings/Forgings,11.85,BSE,34.27,,1,2025-09,8.95,20.51,2025-09,0,-1.12,2025-09,0,0,-6.48,1,2023-03,-0.72,0,0,"CARNATIN,"
Naksh Precious Metals Ltd.,NAKSH,Automobiles - Dealers & Distributors,6.48,BSE,6.17,1.65,1,2025-03,0.2,5.54,2025-06,2.14,0.46,2025-06,14.18,0.9,1,1,2025-03,0.03,7.29,6.69,"NAKSH,"
Lakshmi Precision Screws Ltd.,LAKPRE,Fasteners,5.96,NSE,5.45,-5.05,1,2017-03,260.74,261.48,2017-12,250.6,-33.16,2017-12,0,,,1,2017-03,11.16,-93.43,-0.14,"LAKPRE,"
Spectra Industries Ltd.,SPECTRA,Auto Ancillary,3.58,BSE,4.92,-4.84,1,2023-12,57.25,60.8,2023-12,0,-2.47,2023-12,0,0,,1,2023-03,-0.64,0,0,"SPECTRA,"
Hindusthan Udyog Ltd.,ZHINUDYP,Castings/Forgings,2.05,BSE,3.31,,2,2025-03,9.25,9.85,2025-06,0,-0.98,2024-03,0.01,0,0,2,2024-03,0.02,35.07,34.56,"ZHINUDYP,"
India Radiators Ltd.,INRADIA,Auto Ancillary,1.07,BSE,11.86,,1,2025-09,,1.05,2025-09,0.06,-1.56,2025-06,0,,-1.12,1,2025-03,0,0,0,"INRADIA,"
JTEKT India Ltd. - (Rights Entitlements (REs)),JTEKT-RE,Auto Ancillary,0,NSE,16.22,,1,,,0,,,,-0,,,,1,-0,,,,"JTEKT-RE,"
