Sector: Healthcare,
Date: 09-Nov-2025,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: signshailesh@gmail.com,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),Exchange,LTP,Chg%,TTM Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),TTM Ending (Results),Net Sales (Rs. Cr.),Profit After Tax (Rs. Cr.),TTM Ending (Valuation),Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Statement,Year Ending,Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
Concord Drugs Ltd.,CONCORD,Pharmaceuticals & Drugs,70.69,BSE,70.69,-4.70,2,2025-03,17.19,87.66,2025-06,47.17,0.43,2025-06,165.55,,2.07,2,2024-03,0.52,1.45,4.99,"CONCORD,"
Asston Pharmaceuticals Ltd.,APL,Pharmaceuticals & Drugs,66.13,BSE,77.05,-3.69,1,2025-03,7.26,73.19,,,,2025-03,15.29,,1.73,1,2025-03,0.68,50.56,42.64,"APL,"
Biofil Chemicals & Pharmaceuticals Ltd.,BIOFILCHEM,Pharmaceuticals & Drugs,64.05,NSE,39.21,1.27,1,2025-03,0.47,64.27,2025-06,31.39,2.8,2025-06,22.88,-1.6,3.02,1,2025-03,0.03,3.02,4.08,"BIOFILCHEM,"
Accretion Pharmaceuticals Ltd.,ACCPL,Pharmaceuticals & Drugs,63.58,NSE,57.20,3.72,1,2025-03,14.1,77.64,2025-03,57.38,6.79,2025-03,9.36,,1.41,1,2025-03,0.92,65.39,46.33,"ACCPL,"
Aspira Pathlab & Diagnostics Ltd.,ASPIRA,Hospital & Healthcare Services,62.98,BSE,61.19,1.98,1,2025-03,1.21,62.04,2025-06,22.61,2.56,2025-06,24.62,1.23,4.96,1,2024-03,0.11,-23.34,-18.49,"ASPIRA,"
Shelter Pharma Ltd.,SHELTER,Pharmaceuticals & Drugs,62.22,BSE,41.10,0.64,1,2025-03,1.04,59.84,2025-03,50.66,7.24,2025-03,8.6,,1.19,1,2025-03,0.02,18.88,25.07,"SHELTER,"
Shanmuga Hospital Ltd.,SHANMUGA,Hospital & Healthcare Services,61.8,BSE,45.40,,1,2025-03,7.62,56.83,2025-03,47.85,4.21,2025-03,14.69,,1.64,1,2024-03,0.53,36.34,33.5,"SHANMUGA,"
Godavari Drugs Ltd.,GODAVARI,Pharmaceuticals & Drugs,61.74,BSE,81.98,-1.95,1,2025-03,64.35,123.71,2025-06,104.95,3.79,2025-06,16.29,0.96,1.39,1,2025-03,1.48,10.64,10.13,"GODAVARI,"
Vista Pharmaceuticals Ltd.,VISTAPH,Pharmaceuticals & Drugs,59.71,BSE,9.70,-2.41,1,2025-03,7.4,66.38,2025-06,9.8,-5.08,2025-06,0,0,1.35,1,2024-03,0.22,-13.63,-8.28,"VISTAPH,"
Murae Organisor Ltd.,MURAE,Pharmaceuticals & Drugs,57.26,BSE,0.28,3.70,1,2025-03,212.75,223.44,2025-06,858.58,15.2,2025-06,3.77,0.11,0.24,1,2025-03,1.02,5.69,4.21,"MURAE,"
Lasa Supergenerics Ltd.,LASA,Pharmaceuticals & Drugs,56.76,NSE,11.29,-1.91,1,2025-03,2.13,58.1,2025-06,131.62,-33.15,2025-06,0,,0.91,1,2024-03,0.23,-20.22,-13.23,"LASA,"
Samsrita Labs Ltd.,SAMSRITA,Hospital & Healthcare Services,50.27,BSE,22.00,8.64,2,2025-09,1.66,50,2021-09,0,-0.26,2025-03,0,,3.33,2,2025-03,0.2,-2.14,-1.79,"SAMSRITA,"
Aatmaj Healthcare Ltd.,AATMAJ,Hospital & Healthcare Services,46.33,NSE,20.50,-0.24,1,2025-03,10.06,44.23,2025-03,19.53,0.64,2025-03,72.5,,0.92,1,2025-03,0.2,1.28,3.39,"AATMAJ,"
Kabra Drugs Ltd.,KABRADG,Pharmaceuticals & Drugs,46.09,BSE,19.49,0.62,1,2025-03,0.44,25.23,2025-06,7.15,-1.04,2025-06,0,,1.91,1,2024-03,-1.16,0,-42.74,"KABRADG,"
NG Industries Ltd.,NGIND,Hospital & Healthcare Services,44.91,BSE,135.00,3.05,1,2025-09,1.06,43.57,2025-09,16.21,4.9,2025-09,9.17,0.23,1.16,1,2024-03,0.03,15.65,17.94,"NGIND,"
JFL Life Sciences Ltd.,JFLLIFE,Pharmaceuticals & Drugs,44.54,NSE,13.50,3.85,1,2025-03,10.59,55.07,2025-03,82.04,4.16,2025-03,10.71,,1.11,1,2025-03,0.27,11.08,15.81,"JFLLIFE,"
Sharma East India Hospitals & Medical Research Ltd,SHARMEH,Hospital & Healthcare Services,44.53,BSE,135.10,-4.08,1,2025-03,2.26,46.34,2025-06,32.62,1.31,2025-06,33.94,1.05,3.74,1,2024-03,0.45,6.61,11.1,"SHARMEH,"
Medinova Diagnostic Services Ltd.,MEDINOV,Hospital & Healthcare Services,43.72,BSE,43.80,-0.73,2,2025-09,4,45.58,2025-09,9.98,2.15,2025-09,20.32,0.36,-929.94,2,2025-03,-4.01,0,108.01,"MEDINOV,"
Soni Medicare Ltd.,SML,Hospital & Healthcare Services,42.46,BSE,99.55,0.96,1,2025-03,10.52,50.97,2025-06,31.4,0.39,2025-06,109.14,8.32,37.28,1,2024-03,6.05,-68.46,-6.61,"SML,"
Vineet Laboratories Ltd.,VINEETLAB,Pharmaceuticals & Drugs,42.3,NSE,46.03,3.16,1,2025-09,42.78,84.42,2025-09,57.04,-16.7,2025-09,0,,3.06,1,2025-03,2.73,-81.79,-25.12,"VINEETLAB,"
Sandu Pharmaceuticals Ltd.,SANDUPHQ,Pharmaceuticals & Drugs,42.22,BSE,43.70,1.63,1,2025-03,,39.57,2025-06,66.85,1.6,2025-06,26.3,,1,2,2024-03,0,3.66,5.35,"SANDUPHQ,"
KMS Medisurgi Ltd.,KMSMEDI,Medical Equipment/Supplies/Accessories,41.74,BSE,126.50,,1,2025-03,0.91,42.19,2025-03,13.94,0.44,2025-03,95.31,3.06,5.45,1,2025-03,0.11,5.59,8.24,"KMSMEDI,"
ANG Lifesciences India Ltd.,ANG,Pharmaceuticals & Drugs,41.6,BSE,31.86,3.58,2,2025-03,80.43,118.4,2025-06,99.04,-11.35,2025-06,0,,0.67,2,2025-03,1.26,-17.7,-4.45,"ANG,"
Amkay Products Ltd.,AMKAY,Medical Equipment/Supplies/Accessories,41.55,BSE,48.00,2.17,1,2025-03,2.64,42.65,2025-03,38.39,3.34,2025-03,12.45,,1.84,1,2024-03,0.55,29.65,28.84,"AMKAY,"
Walpar Nutritions Ltd.,WALPAR,Pharmaceuticals & Drugs,41.32,NSE,44.00,,1,2025-03,,39.81,2025-03,60.16,1.69,2025-03,24.41,,2.75,2,2024-03,0.59,15.05,14.23,"WALPAR,"
Bacil Pharma Ltd.,BACPHAR,Pharmaceuticals & Drugs,40.42,BSE,28.16,-4.99,1,2025-03,0.16,37.72,2025-06,0,1.11,2025-06,36.51,1.36,1.53,1,2025-03,0.01,3.19,3.03,"BACPHAR,"
Deccan Health Care Ltd.,DECCAN,Pharmaceuticals & Drugs,40.12,BSE,16.35,-3.54,2,2025-03,1.15,37.71,2025-06,82.14,1.03,2025-06,38.84,,0.38,2,2025-03,0.01,1.15,1.65,"DECCAN,"
Roopa Industries Ltd.,ROOPAIND,Pharmaceuticals & Drugs,39.35,BSE,50.00,-1.75,1,2025-03,33.27,68,2025-06,121.25,2.05,2025-06,19.22,0.47,2.21,1,2024-03,1.66,10.33,12.69,"ROOPAIND,"
Centenial Surgical Suture Ltd.,CSURGSU,Medical Equipment/Supplies/Accessories,37.21,BSE,102.00,5.05,1,2025-03,12.26,49.25,2025-06,52.72,-1.94,2025-06,0,,1.29,1,2025-03,0.4,-4.93,5.09,"CSURGSU,"
Chennai Meenakshi Multispeciality Hospital Ltd.,CMMHOSP,Hospital & Healthcare Services,36.96,BSE,49.49,-1.02,1,2025-03,10.63,44.19,2025-06,34.72,-1.73,2025-06,0,,-15.15,1,2024-03,-34.86,0,9.37,"CMMHOSP,"
Gujarat Inject (Kerala) Ltd.,GUJINJEC,Pharmaceuticals & Drugs,36.92,BSE,25.20,1.25,1,2025-03,,36.89,2025-06,18.42,0.97,2025-06,38.18,,3.66,1,2024-03,0,3.44,2.54,"GUJINJEC,"
Veerhealth Care Ltd.,VEERHEALTH,Pharmaceuticals & Drugs,35.52,BSE,17.88,-1.22,1,2025-03,4.91,39.26,2025-06,19.09,0.51,2025-06,69.92,16.3,1.58,1,2025-03,0.22,1.78,3.15,"VEERHEALTH,"
Medicamen Organics Ltd.,MEDIORG,Pharmaceuticals & Drugs,35.22,NSE,30.10,-4.90,1,2025-03,12.35,43.44,2025-03,37.09,3.27,2025-03,10.77,,1.22,2,2025-03,0.42,18.13,16.97,"MEDIORG,"
Vilin Bio Med Ltd.,VILINBIO,Pharmaceuticals & Drugs,35.15,NSE,25.20,-4.91,1,2025-03,2.57,37.67,2025-03,14.81,0.22,2025-03,157.29,,1.52,1,2025-03,0.11,0.97,4.16,"VILINBIO,"
Tejnaksh Healthcare Ltd.,TEJNAKSH,Hospital & Healthcare Services,34.94,BSE,17.11,0.12,2,2025-03,1.05,34.2,2025-06,12.41,1.84,2025-06,18.08,8.3,1.34,2,2025-03,0.04,9.02,13,"TEJNAKSH,"
Gujarat Terce Laboratories Ltd.,GUJTERC,Pharmaceuticals & Drugs,34.12,BSE,45.98,4.14,1,2025-09,0.49,34.24,2025-09,48.78,-1.02,2025-09,0,,5.61,1,2025-03,0.15,-14.79,41.39,"GUJTERC,"
Galaxy Medicare Ltd.,GML,Medical Equipment/Supplies/Accessories,33.53,NSE,22.10,0.23,1,2025-03,4.61,37.66,,,,2025-03,9.95,,0.93,1,2025-03,0.25,19.88,22.61,"GML,"
Unick Fix-A-Form And Printers Ltd.,UNICK,Pharmaceuticals & Drugs,33.36,BSE,60.82,,1,2025-03,20.96,50.07,2025-06,57.55,2.61,2025-06,12.79,-6.43,0.96,1,2024-03,0.74,6.47,9.11,"UNICK,"
GKB Ophthalmics Ltd.,GKB,Medical Equipment/Supplies/Accessories,33.26,BSE,65.99,1.51,2,2025-03,14.5,33.94,2025-06,115.28,-7.85,2025-06,0,,0.65,2,2025-03,0.28,-12.66,-6.32,"GKB,"
Bandaram Pharma Packtech Ltd.,BANDARAM,Pharmaceuticals & Drugs,32.09,BSE,26.75,1.44,2,2025-03,17.15,49.12,2025-03,36.96,1,2025-03,58.7,,2.53,2,2025-03,1.36,7.98,8.41,"BANDARAM,"
Chandra Bhagat Pharma Ltd.,CBPL,Pharmaceuticals & Drugs,30.19,BSE,40.01,,1,2025-03,20.86,50.38,2025-03,86.72,0.86,2025-03,35.19,1.58,1.06,1,2025-03,0.73,3.05,6.66,"CBPL,"
Panjon Ltd.,PANJON,Pharmaceuticals & Drugs,30.18,BSE,18.00,2.10,1,2025-03,2.65,32.38,2025-06,34.78,0.59,2025-06,51.41,2.22,1.8,1,2024-03,0.1,1.07,1.44,"PANJON,"
KK Shah Hospitals Ltd.,KKSHL,Hospital & Healthcare Services,29.48,BSE,43.30,,1,2025-03,0,29.11,2025-03,9,-0.33,2025-03,0,,2.2,1,2025-03,0,-2.38,-2.37,"KKSHL,"
Nidan Laboratories And Healthcare Ltd.,NIDAN,Hospital & Healthcare Services,29.05,NSE,20.90,6.09,1,2025-03,11.11,38.26,2025-03,24.53,1.98,2025-03,14.7,,0.43,1,2025-03,0.16,2.94,6.21,"NIDAN,"
Omkar Pharmachem Ltd.,OMKARPH,Pharmaceuticals & Drugs,28.57,BSE,28.33,,1,2025-03,0.12,28.58,2025-06,0.54,0.18,2025-06,161.41,7.13,3.02,1,2025-03,0.01,2.15,3.02,"OMKARPH,"
Transgene Biotek Ltd.,TRABI,Hospital & Healthcare Services,26.6,BSE,3.40,0.29,2,2025-03,14.52,40.83,2025-06,0.26,-1.31,2025-06,0,0,2.77,2,2024-03,1.31,-5.94,-2.1,"TRABI,"
Adeshwar Meditex Ltd.,ADESHWAR,Pharmaceuticals & Drugs,26.42,BSE,19.23,,1,2025-03,12.46,36.07,2025-03,83.71,2.07,2025-03,12.79,-26.65,0.76,1,2024-03,0.4,5.92,9.6,"ADESHWAR,"
Global Longlife Hospital and Research Ltd.,GLHRL,Hospital & Healthcare Services,24.91,BSE,24.75,,1,2025-03,0,3.41,2025-03,0.58,0.2,2025-03,125.34,,1,1,2025-03,0,0.82,1.28,"GLHRL,"
Phaarmasia Ltd.,PHRMASI,Pharmaceuticals & Drugs,22.94,BSE,33.60,-1.18,1,2025-03,0,22.57,2025-06,22.95,-1.6,2025-06,0,,4.81,1,2025-03,0,-30.12,-30.07,"PHRMASI,"
Ishita Drugs & Industries Ltd.,ISHITADR,Pharmaceuticals & Drugs,21.09,BSE,70.50,-1.59,1,2025-03,3.9,20.16,2025-06,17.37,1.02,2025-06,20.61,2.12,1.9,1,2025-03,0.36,8.38,9.97,"ISHITADR,"
Zenith Health Care Ltd.,ZENITHHE,Pharmaceuticals & Drugs,20.96,BSE,3.90,1.04,1,2025-03,0,18.22,2025-06,11.91,-0.11,2025-06,0,0,2.84,1,2025-03,0,0.91,3.95,"ZENITHHE,"
Venmax Drugs And Pharmaceuticals Ltd.,VENMAX,Pharmaceuticals & Drugs,20.88,BSE,28.62,2.80,1,2025-06,0.05,18.41,2025-06,1.91,0.01,2025-06,0,0,5.99,1,2025-03,-0.08,0,-0.64,"VENMAX,"
Family Care Hospitals Ltd.,FAMILYCARE,Hospital & Healthcare Services,20.85,BSE,3.86,-4.46,1,2025-09,4.85,25.64,2025-09,0.14,-6.41,2025-09,0,0,2.34,1,2024-03,0.06,24.09,15.25,"FAMILYCARE,"
Desh Rakshak Aushdhalaya Ltd.,DESHRAK,Pharmaceuticals & Drugs,19.33,BSE,33.92,-4.99,1,2025-03,3.04,22.3,2025-06,8.76,0.72,2025-06,26.81,2.86,1.6,1,2024-03,0.3,4.74,6.85,"DESHRAK,"
Cian Healthcare Ltd.,CHCL,Pharmaceuticals & Drugs,18.8,BSE,7.36,-2.00,1,2025-03,39.99,41.13,2025-03,30.88,-19.66,2025-03,0,,0.45,2,2024-03,1.4,0.58,5.94,"CHCL,"
Starsource Multitrade Ltd.,STARSOURCE,Pharmaceuticals & Drugs,17.4,BSE,115.70,-1.99,1,2025-03,0,6.78,2025-06,0,-11.71,2025-06,0,0,12.99,1,2025-03,0,2.64,3.84,"STARSOURCE,"
Saroja Pharma Industries India Ltd.,SAROJA,Pharmaceuticals & Drugs,17.35,NSE,43.15,,1,2025-03,9.46,26.47,2025-03,53.91,1.03,2025-03,16.77,,1.11,1,2025-03,0.6,6.82,12.56,"SAROJA,"
Norris Medicines Ltd.,NORRIS,Pharmaceuticals & Drugs,16.5,BSE,16.50,7.14,1,2025-03,21.58,38.04,2025-06,6.55,-1.18,2025-06,0,0,-1.09,1,2025-03,-1.45,0,-10.11,"NORRIS,"
Emmessar Biotech & Nutrition Ltd.,EMMESSA,Pharmaceuticals & Drugs,15.48,BSE,30.99,4.17,1,2025-03,0,8.61,2025-06,0.62,0.4,2025-06,38.71,-1.85,1.97,1,2025-03,0,4.19,12.63,"EMMESSA,"
Link Pharma Chem Ltd.,LINKPH,Pharmaceuticals & Drugs,14.48,BSE,32.61,-6.72,1,2025-03,5.78,20.2,2025-06,24.4,-0.92,2025-06,0,,1.11,1,2025-03,0.46,-7.79,-3.03,"LINKPH,"
Gian Life Care Ltd.,GIANLIFE,Hospital & Healthcare Services,12.8,BSE,12.47,3.31,2,2025-03,5.84,11.69,2025-06,5.52,-0.07,2025-06,0,,0.66,2,2024-03,0.25,24.15,28.68,"GIANLIFE,"
Parmax Pharma Ltd.,PARMAX,Pharmaceuticals & Drugs,12.2,BSE,32.60,-1.21,1,2025-03,7.7,19.81,2025-06,22.33,-2.87,2025-06,0,,-3.49,1,2024-03,83.26,-281.14,-59.88,"PARMAX,"
Beryl Drugs Ltd.,BERLDRG,Pharmaceuticals & Drugs,12.16,BSE,23.98,3.81,1,2025-03,4.07,15.42,2025-06,21.1,0.23,2025-06,53.11,0.83,1.28,1,2024-03,0.57,9.07,11.14,"BERLDRG,"
Dhanvantri Jeevan Rekha Ltd.,ZDHJERK,Hospital & Healthcare Services,11,BSE,26.85,0.00,1,2025-03,0,8.46,2025-06,22.46,0.41,2025-06,26.84,0.85,1.09,1,2025-03,0,5.19,5.8,"ZDHJERK,"
Broach Lifecare Hospital Ltd.,BROACH,Hospital & Healthcare Services,10.62,BSE,17.50,-2.78,1,2025-03,1.05,11.48,2025-03,3.18,0.53,2025-03,19.82,,1.14,1,2025-03,0.11,7.3,9.48,"BROACH,"
Unjha Formulations Ltd.,UNJHAFOR,Pharmaceuticals & Drugs,10.57,BSE,23.60,2.65,1,2025-03,0,9.93,2025-06,13.64,0.1,2025-06,107.9,18.86,3,1,2025-03,0,13.88,18.11,"UNJHAFOR,"
Colinz Laboratories Ltd.,COLINZ,Pharmaceuticals & Drugs,10.46,BSE,43.50,9.27,1,2025-09,0.66,3.7,2025-09,5.87,0.46,2025-09,22.64,0.73,1.06,1,2025-03,0.07,5.39,6.74,"COLINZ,"
Clinitech Laboratory Ltd.,CTLLAB,Hospital & Healthcare Services,10.04,BSE,44.00,4.76,1,2025-03,0,6.97,2025-03,8.24,0.4,2025-03,25.44,,1.14,1,2025-03,0,6.38,9.21,"CTLLAB,"
Decipher Labs Ltd.,DECIPHER,Pharmaceuticals & Drugs,9.86,BSE,9.77,-0.41,2,2025-03,0.25,7.29,2025-06,18.1,-9.45,2025-06,0,,0.51,2,2024-03,0,-7.44,-4.24,"DECIPHER,"
Shamrock Industrial Company Ltd.,SHAMROIN,Pharmaceuticals & Drugs,9.55,BSE,17.60,,1,2025-03,0,9.54,2025-06,0,-0.19,2025-06,0,0,6.43,1,2025-03,0,-7.56,-7.56,"SHAMROIN,"
Ortin Global Ltd.,ORTINGLOBE,Pharmaceuticals & Drugs,9.28,NSE,11.41,-1.81,1,2025-03,0.25,9.15,2025-06,0.25,-0.92,2025-06,0,0,5.15,1,2024-03,0.64,-117.48,-60.11,"ORTINGLOBE,"
Dr Lalchandani Labs Ltd.,DLCL,Hospital & Healthcare Services,9.23,BSE,21.29,,1,2025-03,4.07,10,2025-03,4.45,0.42,2025-03,22.07,-2.38,0.97,1,2024-03,0.37,6.7,7.07,"DLCL,"
Adline Chem Lab Ltd.,ADLINE,Pharmaceuticals & Drugs,8.71,BSE,14.89,,1,2025-03,1.49,10.14,2025-06,0,-0.06,2025-06,0,0,-5.64,1,2025-03,-1,0,0,"ADLINE,"
Ganga Pharmaceuticals Ltd.,GANGAPHARM,Pharmaceuticals & Drugs,8.63,BSE,14.60,,1,2025-09,1.56,10.16,2025-03,2.64,0.08,2025-03,110.65,-6.78,1.09,1,2025-03,0.22,1.22,3.22,"GANGAPHARM,"
Transpact Enterprises Ltd.,TRANSPACT,Medical Equipment/Supplies/Accessories,7.83,BSE,202.45,,1,2025-03,0.1,7.92,2025-03,0.08,0.01,2025-03,869.93,57.57,17.33,1,2024-03,0.12,-18.63,-14.52,"TRANSPACT,"
Kobo Biotech Ltd.,KOBO,Pharmaceuticals & Drugs,7.79,BSE,3.27,,1,2024-03,139.69,147.3,2024-06,0,-5.03,2024-06,0,0,-0.06,1,2023-03,-1.09,0,-36.84,"KOBO,"
Hindustan Bio Sciences Ltd.,HINDBIO,Pharmaceuticals & Drugs,7.14,BSE,6.97,-0.85,1,2025-09,2.62,9.74,2025-09,0.7,0.02,2025-09,340.23,75.44,8.32,1,2025-03,2.77,11.78,2.94,"HINDBIO,"
Brawn Biotech Ltd.,BRAWN,Pharmaceuticals & Drugs,6.03,BSE,20.11,,1,2025-03,0,5.83,2025-06,15.2,-1.04,2025-06,0,,1.68,1,2025-03,0,-41.3,-42.59,"BRAWN,"
Boston Bio Systems Ltd.,BOSTONBIO,Medical Equipment/Supplies/Accessories,5.43,BSE,7.75,-4.56,1,2025-03,5.44,10.83,2025-06,0.37,-0.51,2025-06,0,,0.91,1,2025-03,0.92,-8.86,-5.86,"BOSTONBIO,"
Looks Health Services Ltd.,LOOKS,Hospital & Healthcare Services,5.26,BSE,5.01,,1,2025-09,,5.19,2025-09,0.54,0.16,2025-09,32.67,1.85,0.35,1,2024-03,0,-0.12,-0.16,"LOOKS,"
Fabino Enterprises Ltd.,FABINO,Pharmaceuticals & Drugs,4.83,BSE,23.00,,1,2025-03,1.79,6.38,2025-03,18.04,0.13,2025-03,36.87,,1.16,2,2025-03,0.43,1.46,5.62,"FABINO,"
MPS Pharmaa Ltd.,ADVIKLA,Pharmaceuticals & Drugs,3.63,BSE,1.90,,1,2025-03,7.46,11.09,2025-06,0,-0.9,2025-06,0,0,4.27,1,2025-03,6.9,-58.89,-9.7,"ADVIKLA,"
Dolphin Medical Services Ltd.,DOLPHMED,Hospital & Healthcare Services,3.16,BSE,2.15,,1,2025-03,0.87,4,2025-06,0.81,-0.01,2025-06,0,0,0.31,1,2024-03,0.08,-1.03,-0.79,"DOLPHMED,"
Hemo Organic Ltd.,HEMORGANIC,Pharmaceuticals & Drugs,3.15,BSE,9.10,8.33,1,2025-03,1.48,4.62,2025-06,2.42,0.08,2025-06,39.42,0.71,-13.34,1,2025-03,-9.77,0,2.51,"HEMORGANIC,"
Cresanto Global Ltd.,RAYLA,Pharmaceuticals & Drugs,1.56,BSE,3.65,,1,2025-09,2.47,4.02,2025-09,0.05,-0.28,2025-06,0,,-0.57,1,2025-03,-0.92,0,0,"RAYLA,"
Solara Active Pharma Sciences Ltd. - (Partly Paid-up Equity Shares (Rights Issue)),SOLARAPP1,Pharmaceuticals & Drugs,0,BSE,400.00,-2.55,1,,,0,,,,-0,,,,1,-0,,,,"SOLARAPP1,"
Murae Organisor Ltd. - (Rights Entitlements (REs)),MURAE-RE1,Pharmaceuticals & Drugs,0,BSE,0.07,,1,,,0,,,,-0,,,,1,-0,,,,"MURAE-RE1,"
Rajnish Wellness Ltd. - (Rights Entitlements (REs)),RAJNI-RE,Pharmaceuticals & Drugs,0,BSE,0.04,,1,,,0,,,,-0,,,,1,-0,,,,"RAJNI-RE,"
Kilitch Drugs (India) Ltd. - (Rights Entitlements (REs)),KILITC-RE,Pharmaceuticals & Drugs,0,NSE,62.43,,1,,,0,,,,-0,,,,1,-0,,,,"KILITC-RE,"
Valiant Laboratories Ltd. - (Rights Entitlements (REs)),VALIANT-RE,Pharmaceuticals & Drugs,0,NSE,10.71,,1,,,0,,,,-0,,,,1,-0,,,,"VALIANT-RE,"
