Sector: Chemicals,
Date: 09-Nov-2025,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: signshailesh@gmail.com,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),Exchange,LTP,Chg%,TTM Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),TTM Ending (Results),Net Sales (Rs. Cr.),Profit After Tax (Rs. Cr.),TTM Ending (Valuation),Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Statement,Year Ending,Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
Daikaffil Chemicals India Ltd.,DAIKAFFI,Chemicals,70.17,BSE,116.95,0.69,1,2025-03,0,69.03,2025-06,11.38,-0.86,2025-06,0,,7.56,1,2025-03,0,-16.4,-16.46,"DAIKAFFI,"
Teesta Agro Industries Ltd.,TEEAI,Fertilizers,70.01,BSE,127.65,2.20,1,2025-09,2.98,67.37,2025-09,208.71,5.69,2025-09,12.3,,0.58,1,2025-03,0.18,5.95,7.89,"TEEAI,"
Aimco Pesticides Ltd.,AIMCOPEST,Pesticides & Agrochemicals,67.04,BSE,69.88,1.78,2,2025-03,19.7,81.97,2025-06,207.28,-7.19,2025-06,0,,2.36,2,2025-03,0.66,-22.32,-12.61,"AIMCOPEST,"
Seya Industries Ltd.,SEYAIND,Chemicals,64.11,NSE,23.99,,1,2025-03,772.98,835.67,2025-06,-2.87,-6.82,2025-06,0,,0.08,1,2024-03,0.93,-0.42,-0.32,"SEYAIND,"
AVSL Industries Ltd.,AVSL,Chemicals,63.97,NSE,120.00,,1,2025-03,39.91,103.08,2025-03,139.13,2.53,2025-03,25.31,-2.65,1.81,1,2024-03,1,6.56,8.7,"AVSL,"
Auro Impex & Chemicals Ltd.,AUROIMPEX,Chemicals,58.5,NSE,47.95,,1,2025-03,63.01,110.61,2025-03,163.72,4.28,2025-03,13.67,,1.41,2,2025-03,1.33,10.4,10.63,"AUROIMPEX,"
Unilex Colours And Chemicals Ltd.,UNILEX,Chemicals,55.15,NSE,40.50,-1.22,1,2025-03,15.49,40.18,2025-03,151.44,6.41,2025-03,8.6,,0.81,1,2024-03,0.59,17.9,18.19,"UNILEX,"
Vasundhara Rasayans Ltd.,VRL,Chemicals,54.79,BSE,173.00,1.47,1,2025-03,4.21,53.46,2025-06,33.92,3.94,2025-06,13.92,1.86,1.52,1,2024-03,0.06,19.94,25.06,"VRL,"
Bhaskar Agrochemicals Ltd.,BHASKAGR,Pesticides & Agrochemicals,52.77,BSE,101.30,-1.65,1,2025-03,20.28,72.95,2025-06,102.05,5.46,2025-06,9.66,0.21,3.01,1,2024-03,1.28,13.46,14.69,"BHASKAGR,"
Shreyas Intermediates Ltd.,SHREYASI,Dyes & Pigments,52.72,BSE,7.44,-0.67,1,2025-03,7.74,60.4,2025-06,6.32,-1.51,2025-06,0,0,4.37,1,2025-03,0.47,-12.03,-6.31,"SHREYASI,"
The Phosphate Company Ltd.,PHOSPHATE,Fertilizers,51.23,BSE,142.00,-5.21,1,2025-09,37.17,84.59,2025-09,125.05,5.27,2025-09,9.72,1.37,0.59,2,2024-03,0.24,2.4,5.92,"PHOSPHATE,"
Shree Hari Chemicals Export Ltd.,SHHARICH,Chemicals,50.88,BSE,102.20,-6.15,1,2025-03,26.19,76.46,2025-06,134.64,3.25,2025-06,15.65,0.4,1.68,1,2024-03,1.32,12,12.41,"SHHARICH,"
Polylink Polymers (India) Ltd.,POLYLINK,Chemicals,50.26,BSE,22.74,2.76,1,2025-09,7.12,57.2,2025-09,89,1.22,2025-09,41.26,2.77,1.66,1,2025-03,0.08,7.39,11.04,"POLYLINK,"
MCON Rasayan India Ltd.,MCON,Chemicals,48.78,NSE,66.55,-4.86,1,2025-03,19.64,67.02,2025-03,50.74,2.27,2025-03,21.45,,1.47,1,2025-03,0.59,9.33,11.11,"MCON,"
Hardcastle & Waud Manufacturing Company Ltd.,HARDCAS,Chemicals,48.69,BSE,716.60,,1,2025-09,,48.44,2025-09,7.49,2.17,2025-09,22.41,3.03,1.03,1,2024-03,0,5.98,7,"HARDCAS,"
Ushanti Colour Chem Ltd.,UCL,Chemicals,46.35,NSE,41.25,,1,2025-03,56.7,102.53,2025-03,48.61,1.82,2025-03,25.54,,0.82,2,2025-03,1.27,-15.79,-0.92,"UCL,"
Shiva Global Agro Industries Ltd.,SHIVAAGRO,Fertilizers,45.6,BSE,45.63,0.22,2,2025-03,47.7,92.76,2025-06,365.1,6.86,2025-06,4.9,-0.3,0.5,2,2024-03,1.17,-24.7,-9.49,"SHIVAAGRO,"
Medi-Caps Ltd.,MEDICAPQ,Chemicals,45.34,BSE,36.49,-2.04,2,2025-03,0,44.93,2025-06,21.97,-3.51,2025-06,0,0,0.38,2,2025-03,0,-0.47,-0.66,"MEDICAPQ,"
TCM Ltd.,TCMLMTD,Chemicals,45.17,BSE,60.40,-3.08,2,2025-03,11.22,55.98,2025-06,23.94,0.13,2025-06,129.05,3.27,1.6,2,2025-03,0.37,4.72,5.57,"TCMLMTD,"
Dynamic Industries Ltd.,DYNAMIND,Dyes & Pigments,43.4,BSE,143.20,-4.60,1,2025-03,16.52,59.43,2025-06,76.87,1.9,2025-06,22.85,2.44,0.89,1,2025-03,0.34,3.34,5.66,"DYNAMIND,"
Bohra Industries Ltd.,BOHRAIND,Fertilizers,42.49,NSE,20.07,-4.34,1,2025-03,1.02,43.49,2025-06,0,-3.79,2025-06,0,0,0.57,1,2024-03,0.01,-4.76,-4.75,"BOHRAIND,"
Tulasee Bio-Ethanol Ltd.,TULASEEBIOE,Chemicals,41.96,BSE,71.21,1.99,1,2025-09,7.5,49.46,2025-09,0,-0.16,2025-09,0,,61.61,1,2024-03,8.74,-15.01,-1.66,"TULASEEBIOE,"
Super Crop Safe Ltd.,SUCROSA,Pesticides & Agrochemicals,41.26,BSE,10.38,1.27,1,2025-03,42.7,83.81,2025-06,44.69,1.43,2025-06,28.89,3.81,1.39,1,2025-03,1.46,7.69,5.59,"SUCROSA,"
Camex Ltd.,CAMEXLTD,Dyes & Pigments,37.67,BSE,36.90,-0.14,1,2025-03,0,33.55,2025-06,134.19,2.18,2025-06,17.25,1.14,0.86,1,2025-03,0,4.52,9.05,"CAMEXLTD,"
Haryana Leather Chemicals Ltd.,HARLETH,Chemicals,37.62,BSE,76.78,0.47,1,2025-03,0.71,30.83,2025-06,48.61,1.91,2025-06,19.74,10.44,0.86,1,2025-03,0.02,5.47,8.04,"HARLETH,"
Crestchem Ltd.,CRSTCHM,Chemicals,37.48,BSE,124.95,-1.34,1,2025-03,0,36.75,2025-06,24.86,2.47,2025-06,15.15,0.35,4.79,1,2025-03,0,44.06,59.94,"CRSTCHM,"
Prolife Industries Ltd.,PROLIFE,Chemicals,37.24,NSE,90.95,,1,2025-03,2.58,22.38,2025-03,55.47,4.68,2025-03,7.96,2.67,0.82,1,2025-03,0.06,10.82,14.33,"PROLIFE,"
Arunaya Organics Ltd.,ARUNAYA,Dyes & Pigments,36.83,NSE,21.00,-2.33,1,2025-03,14.65,51.42,2025-03,82.66,4.22,2025-03,8.72,,0.66,2,2024-03,1.18,44.13,32.59,"ARUNAYA,"
Tecil Chemicals & Hydro Power Ltd.,TECILCHEM,Chemicals,35.61,NSE,18.78,-3.74,1,2025-03,12.57,48.18,2025-06,0,-0.32,2025-06,0,0,-1.79,1,2025-03,-0.64,0,0,"TECILCHEM,"
Pentokey Organy (India) Ltd.,PNTKYOR,Chemicals,34,BSE,51.59,-4.99,1,2025-09,,28.5,2025-09,6.65,0.72,2025-09,47.22,2.29,3.42,1,2025-03,0,2.62,2.66,"PNTKYOR,"
Venlon Enterprises Ltd.,VENLONENT,Chemicals,33.44,BSE,7.00,4.01,1,2025-03,125.69,155.08,2025-06,10.58,-13.58,2025-06,0,,-0.27,1,2025-03,-1.02,0,-200.81,"VENLONENT,"
Vikas WSP Ltd.,VIKASWSP,Chemicals,28.83,BSE,1.41,4.44,1,2025-03,306.67,329.96,2025-06,0,-26.62,2025-06,0,,0.04,1,2023-03,0.36,-3.82,-3.09,"VIKASWSP,"
Sanginita Chemicals Ltd.,SANGINITA,Chemicals,28.28,NSE,10.92,2.34,1,2025-09,26.37,54.64,2025-09,201.4,-0.48,2025-09,0,0,0.51,1,2025-03,0.47,1.28,4.18,"SANGINITA,"
Vadivarhe Speciality Chemicals Ltd.,VSCL,Chemicals,28.12,NSE,22.00,,1,2025-03,36.03,63.59,2025-03,37.9,-9.27,2025-03,0,0,-10.13,1,2025-03,-12.98,-499.06,-22.89,"VSCL,"
Yug Decor Ltd.,YUG,Chemicals,26.43,BSE,24.50,,1,2025-03,13.05,39.32,2025-03,33.2,0.07,2025-03,390.28,-11.1,2.28,1,2025-03,1.13,0.69,5.97,"YUG,"
Yasons Chemex Care Ltd.,YCCL,Dyes & Pigments,25.1,NSE,13.00,0.39,1,2025-09,8.03,31.91,2025-03,45.84,1.61,2025-03,15.56,,0.62,2,2024-03,0.22,4.17,8.73,"YCCL,"
Vikram Aroma Ltd.,VIKRAMAR,Chemicals,24.47,BSE,78.02,-4.25,1,2025-03,2.5,26.32,2025-03,28.14,-1.5,2025-03,0,,1.14,1,2025-03,0.12,-7.29,-4.81,"VIKRAMAR,"
Organic Coatings Ltd.,ORGCOAT,Dyes & Pigments,24,BSE,25.22,5.00,1,2025-03,7.72,31.66,2025-06,22.97,-3.21,2025-06,0,,38.43,1,2024-03,-16.04,0,8.87,"ORGCOAT,"
Machhar Industries Ltd.,MACIND,Chemicals,23.52,BSE,317.50,0.63,2,2025-03,2.37,23.09,2025-06,14.5,0.13,2025-06,185.22,,2.54,2,2024-03,0.09,4.92,7.3,"MACIND,"
Caprolactam Chemicals Ltd.,CAPRO,Chemicals,22.45,BSE,48.81,4.01,1,2025-03,8.71,31.08,2025-06,8.18,-0.08,2025-06,0,,4.33,1,2025-03,1.8,-13.66,-0.44,"CAPRO,"
Asian Petroproducts & Exports Ltd.,ASINPET,Chemicals,19.97,BSE,8.59,0.00,1,2025-03,0.92,12.2,2025-06,46.38,-0.78,2025-06,0,,1.68,1,2024-03,-1.26,0,-167.36,"ASINPET,"
Jayshree Chemicals Ltd.,JAYCH,Chemicals,18.74,BSE,6.42,-1.08,1,2025-03,0.78,11.35,2025-06,17.22,-0.32,2025-06,0,0,1.89,1,2025-03,0.08,-2.6,-1.93,"JAYCH,"
Vikas Proppant & Granite Ltd.,VIKASPROP,Chemicals,17.5,BSE,0.34,-2.86,1,2021-09,48.59,66.05,2021-12,1.55,-14.56,2021-12,0,0,,1,2021-03,0.26,-5.9,-4.63,"VIKASPROP,"
Sreechem Resins Ltd.,SRECR,Chemicals,16.38,BSE,39.00,,1,2025-03,2.23,18.53,2025-06,35.5,-0.49,2025-06,0,,1.16,1,2025-03,0.16,-2.63,-1.16,"SRECR,"
Advance Petrochemicals Ltd.,ADVPETR-B,Chemicals,16.3,BSE,181.15,,1,2025-03,10.85,26.46,2025-06,48.64,0.3,2025-06,54.34,1.65,4.13,1,2025-03,2.75,7.97,9.69,"ADVPETR-B,"
Vivid Global Industries Ltd.,VIVIDIND,Chemicals,14.97,BSE,16.40,1.05,1,2025-03,2.47,13.03,2025-06,38.36,0.44,2025-06,33.95,-2.28,0.97,1,2024-03,0.28,1.32,4.75,"VIVIDIND,"
Phyto Chem (India) Ltd.,PHYTO,Pesticides & Agrochemicals,13.11,BSE,30.49,7.89,1,2025-03,15.77,28.84,2025-06,10.97,-0.01,2025-06,0,,2.22,1,2024-03,2.47,-37.06,-4.64,"PHYTO,"
Span Divergent Ltd.,SDL,Chemicals,11.88,BSE,21.76,-4.98,2,2025-03,8.05,18.89,2025-06,6.32,-1.36,2025-06,0,0,-3.99,2,2025-03,-2.87,0,-8.02,"SDL,"
Rite Zone Chemcon India Ltd.,RITEZONE,Chemicals,11.57,NSE,27.35,-8.83,1,2025-03,0.95,10.07,2025-03,26.2,0.89,2025-03,12.94,,0.77,1,2025-03,0.06,6.1,7.73,"RITEZONE,"
Chemiesynth (Vapi) Ltd.,CHEMIESYNT,Chemicals,11.55,BSE,37.63,,1,2025-03,15.02,26.55,2025-06,20.01,-0.32,2025-06,0,,1.1,1,2025-03,1.37,-0.95,3.1,"CHEMIESYNT,"
Zinema Media & Entertainment Ltd.,ZINEMA,Chemicals,11.24,BSE,15.80,,1,2025-03,0,11.16,2025-03,0.33,0.29,2025-03,38.5,1.8,1.24,2,2025-03,0,3.28,3.29,"ZINEMA,"
Shentracon Chemicals Ltd.,SHENTRA,Chemicals,10.9,BSE,24.55,,1,2025-09,3.36,14.2,2025-09,0,-0.64,2025-06,0,0,-5.88,1,2025-03,-1.71,0,-22.3,"SHENTRA,"
Omkar Speciality Chemicals Ltd.,OMKARCHEM,Chemicals,10.74,NSE,5.26,-1.31,1,2022-03,225.51,235.92,2022-06,19.36,-13.22,2022-06,0,,,1,2021-03,-1.44,0,12.4,"OMKARCHEM,"
Pratiksha Chemicals Ltd.,PRATIKSH,Dyes & Pigments,10.69,BSE,19.19,-6.39,1,2025-09,,10.57,2025-09,5.48,-3,2025-09,0,,23.66,1,2025-03,-0.87,0,-224.03,"PRATIKSH,"
Indo Euro Indchem Ltd.,INDOEURO,Chemicals,10.32,BSE,11.83,-0.42,1,2025-03,0,10.18,2025-06,10.49,0.3,2025-06,34.75,0.54,0.89,1,2025-03,0,3.27,3.62,"INDOEURO,"
Lime Chemicals Ltd.,LIMECHM,Chemicals,9.5,BSE,14.61,3.84,1,2025-03,5.13,14.51,2025-06,8.48,0.1,2025-06,95.03,4.32,4.81,1,2025-03,2.64,12.01,5.66,"LIMECHM,"
Saianand Commercial Ltd.,SAICOM,Chemicals,7.72,BSE,0.34,3.03,1,2025-09,2.3,10.01,2025-09,0.78,1.25,2025-09,6.16,0.37,0.19,1,2025-03,0.06,0.89,0.96,"SAICOM,"
CJ Gelatine Products Ltd.,CJGEL,Chemicals,7.7,BSE,16.00,0.00,1,2025-03,20.96,28.65,2025-06,40.8,-0.16,2025-06,0,0,3.65,1,2025-03,9.32,3.57,6.46,"CJGEL,"
MP Agro Industries Ltd.,MPAGI,Fertilizers,6.38,BSE,11.00,-3.08,1,2025-03,0,6.23,2025-06,0,0.06,2025-06,112.01,6.71,1.07,1,2025-03,0,0.81,1.4,"MPAGI,"
Garodia Chemicals Ltd.,GARODCH,Chemicals,5.47,BSE,7.60,-5.00,1,2025-03,4.82,10.26,2025-06,0,-0.26,2025-06,0,0,-1.15,1,2024-03,-1,0,0,"GARODCH,"
Revati Media Ltd.,REVAMEDIA,Chemicals,2.87,BSE,9.58,,1,2025-03,1.71,4.58,2025-06,0,-0.28,2025-06,0,,3.47,1,2024-03,1.22,-30.46,-15.27,"REVAMEDIA,"
Indo Gulf Industries Ltd.,IGLFXPL-B,Chemicals,2.06,BSE,2.15,,1,2025-03,11.53,12.76,2025-06,254.1,4.84,2025-06,0.42,0,0.17,1,2025-03,1.03,81.86,45.2,"IGLFXPL-B,"
Saptak Chem And Business Ltd.,SCBL,Fertilizers,1.65,BSE,15.34,1.99,1,2025-09,2.55,4.1,2025-09,0,-0.16,2025-09,0,,-0.14,1,2025-03,-1.05,0,-63.45,"SCBL,"
Ushanti Colour Chem Ltd. - RE,UCL-RE,Chemicals,0,NSE,11.30,,1,,,0,,,,-0,,,,1,-0,,,,"UCL-RE,"
Asian Petroproducts And Exports Ltd. - (Rights Entitlements (REs)),ASIANP-RE,Chemicals,0,BSE,4.90,,1,,,0,,,,-0,,,,1,-0,,,,"ASIANP-RE,"
Sikko Industries Ltd. - (Rights Entitlements),SIKKO-RE,Pesticides & Agrochemicals,0,NSE,0.46,,1,,,0,,,,-0,,,,1,-0,,,,"SIKKO-RE,"
UPL Ltd. - (Partly Paid-up Equity Shares),UPLPP1,Pesticides & Agrochemicals,0,NSE,515.80,,1,,,0,,,,-0,,,,1,-0,,,,"UPLPP1,"
Camlin Fine Sciences Ltd. - (Rights Entitlements (REs)),CAMLIN-RE,Chemicals,0,NSE,17.49,,1,,,0,,,,-0,,,,1,-0,,,,"CAMLIN-RE,"
Vipul Organics Ltd. - (Rights Entitlements (REs)),VIPUL-RE,Dyes & Pigments,0,BSE,76.95,,1,,,0,,,,-0,,,,1,-0,,,,"VIPUL-RE,"
Indra Industries Ltd. - (Rights Entitlements (REs)),INDRA-RE,Fertilizers,0,BSE,0.05,,1,,,0,,,,-0,,,,1,-0,,,,"INDRA-RE,"
Astec Lifesciences Ltd. - (Rights Entitlements (REs)),ASTEC-RE,Pesticides & Agrochemicals,0,NSE,27.15,,1,,,0,,,,-0,,,,1,-0,,,,"ASTEC-RE,"
Sunshield Chemicals Ltd. - (Rights Entitlements (REs)),SUNSHI-RE,Chemicals,0,BSE,12.50,,1,,,0,,,,-0,,,,1,-0,,,,"SUNSHI-RE,"
